run_id,metric,scope,condition_or_contrast,n,value,ci_low,ci_high,p_value,effect_size
pilot-002,judge_usefulness,contrast,T13_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T14_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T14_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T14_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T15_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T15_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T15_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T16_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T16_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T16_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T17_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T17_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T17_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T18_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T18_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T18_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T19_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T19_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T19_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T20_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T20_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T20_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T21_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T21_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T21_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T22_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T22_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T22_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T23_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T23_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T23_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T24_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T24_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T24_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T25_vs_A,2,-2.0,-4.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_usefulness,contrast,T25_vs_B,2,-2.0,-4.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_usefulness,contrast,T25_vs_D,2,-2.0,-4.0,0.0,1.0,-0.7071067811865475
pilot-002,judge_usefulness,contrast,T26_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T26_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,T26_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,B_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,D_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E01_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E01_vs_T01,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E01_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E02_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E02_vs_T07,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E02_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E03_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E03_vs_T10,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E03_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E04_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E04_vs_T13,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E04_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E05_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E05_vs_T16,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E05_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E06_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E06_vs_T19,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E06_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E07_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E07_vs_T22,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E07_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E08_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,judge_usefulness,contrast,E08_vs_T25,2,2.0,0.0,4.0,1.0,0.7071067811865475
pilot-002,judge_usefulness,contrast,E08_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,response_words,condition_mean,A,2,98.0,57.0,139.0,,
pilot-002,response_words,condition_mean,B,2,125.5,70.0,181.0,,
pilot-002,response_words,condition_mean,D,2,225.5,175.0,276.0,,
pilot-002,response_words,condition_mean,T01,2,100.5,59.0,142.0,,
pilot-002,response_words,condition_mean,T02,2,122.0,81.0,163.0,,
pilot-002,response_words,condition_mean,T03,2,110.0,48.0,172.0,,
pilot-002,response_words,condition_mean,T04,2,102.5,54.0,151.0,,
pilot-002,response_words,condition_mean,T05,2,134.0,96.0,172.0,,
pilot-002,response_words,condition_mean,T06,2,166.0,96.0,236.0,,
pilot-002,response_words,condition_mean,T07,2,141.5,86.0,197.0,,
pilot-002,response_words,condition_mean,T08,2,115.0,59.0,171.0,,
pilot-002,response_words,condition_mean,T09,2,163.0,90.0,236.0,,
pilot-002,response_words,condition_mean,T10,2,110.0,51.0,169.0,,
pilot-002,response_words,condition_mean,T11,2,110.0,53.0,167.0,,
pilot-002,response_words,condition_mean,T12,2,139.0,62.0,216.0,,
pilot-002,response_words,condition_mean,T13,2,137.5,75.0,200.0,,
pilot-002,response_words,condition_mean,T14,2,226.5,198.0,255.0,,
pilot-002,response_words,condition_mean,T15,2,184.5,69.0,300.0,,
pilot-002,response_words,condition_mean,T16,2,135.0,84.0,186.0,,
pilot-002,response_words,condition_mean,T17,2,123.0,52.0,194.0,,
pilot-002,response_words,condition_mean,T18,2,121.5,63.0,180.0,,
pilot-002,response_words,condition_mean,T19,2,180.5,93.0,268.0,,
pilot-002,response_words,condition_mean,T20,2,167.0,105.0,229.0,,
pilot-002,response_words,condition_mean,T21,2,132.0,82.0,182.0,,
pilot-002,response_words,condition_mean,T22,2,112.5,53.0,172.0,,
pilot-002,response_words,condition_mean,T23,2,144.5,56.0,233.0,,
pilot-002,response_words,condition_mean,T24,2,112.0,51.0,173.0,,
pilot-002,response_words,condition_mean,T25,2,114.5,55.0,174.0,,
pilot-002,response_words,condition_mean,T26,2,117.5,56.0,179.0,,
pilot-002,response_words,condition_mean,E01,2,171.5,72.0,271.0,,
pilot-002,response_words,condition_mean,E02,2,316.0,255.0,377.0,,
pilot-002,response_words,condition_mean,E03,2,170.0,99.0,241.0,,
pilot-002,response_words,condition_mean,E04,2,194.0,103.0,285.0,,
pilot-002,response_words,condition_mean,E05,2,215.0,138.0,292.0,,
pilot-002,response_words,condition_mean,E06,2,251.5,170.0,333.0,,
pilot-002,response_words,condition_mean,E07,2,178.0,104.0,252.0,,
pilot-002,response_words,condition_mean,E08,2,220.0,191.0,249.0,,
pilot-002,response_words,contrast,T01_vs_A,2,2.5,2.0,3.0,0.5,3.5355339059327373
pilot-002,response_words,contrast,T01_vs_B,2,-25.0,-39.0,-11.0,0.5,-1.2626906806902634
pilot-002,response_words,contrast,T01_vs_D,2,-125.0,-134.0,-116.0,0.5,-9.820927516479827
pilot-002,response_words,contrast,T02_vs_A,2,24.0,24.0,24.0,0.5,
pilot-002,response_words,contrast,T02_vs_B,2,-3.5,-18.0,11.0,1.0,-0.17068094718295976
pilot-002,response_words,contrast,T02_vs_D,2,-103.5,-113.0,-94.0,0.5,-7.703742300295544
pilot-002,response_words,contrast,T03_vs_A,2,12.0,-9.0,33.0,1.0,0.4040610178208843
pilot-002,response_words,contrast,T03_vs_B,2,-15.5,-22.0,-9.0,0.5,-1.6861777089833057
pilot-002,response_words,contrast,T03_vs_D,2,-115.5,-127.0,-104.0,0.5,-7.101811584960543
pilot-002,response_words,contrast,T04_vs_A,2,4.5,-3.0,12.0,1.0,0.4242640687119285
pilot-002,response_words,contrast,T04_vs_B,2,-23.0,-30.0,-16.0,0.5,-2.3233508524700848
pilot-002,response_words,contrast,T04_vs_D,2,-123.0,-125.0,-121.0,0.5,-43.48706704297267
pilot-002,response_words,contrast,T05_vs_A,2,36.0,33.0,39.0,0.5,8.485281374238571
pilot-002,response_words,contrast,T05_vs_B,2,8.5,-9.0,26.0,1.0,0.34345186514775167
pilot-002,response_words,contrast,T05_vs_D,2,-91.5,-104.0,-79.0,0.5,-5.176021638285528
pilot-002,response_words,contrast,T06_vs_A,2,68.0,39.0,97.0,0.5,1.6580434869201806
pilot-002,response_words,contrast,T06_vs_B,2,40.5,26.0,55.0,0.5,1.9750223888313916
pilot-002,response_words,contrast,T06_vs_D,2,-59.5,-79.0,-40.0,0.5,-2.1575822297743374
pilot-002,response_words,contrast,T07_vs_A,2,43.5,29.0,58.0,0.5,2.121320343559643
pilot-002,response_words,contrast,T07_vs_B,2,16.0,16.0,16.0,0.5,
pilot-002,response_words,contrast,T07_vs_D,2,-84.0,-89.0,-79.0,0.5,-11.879393923933998
pilot-002,response_words,contrast,T08_vs_A,2,17.0,2.0,32.0,0.5,0.8013876853447538
pilot-002,response_words,contrast,T08_vs_B,2,-10.5,-11.0,-10.0,0.5,-14.849242404917497
pilot-002,response_words,contrast,T08_vs_D,2,-110.5,-116.0,-105.0,0.5,-14.206418058384273
pilot-002,response_words,contrast,T09_vs_A,2,65.0,33.0,97.0,0.5,1.4363106492851745
pilot-002,response_words,contrast,T09_vs_B,2,37.5,20.0,55.0,0.5,1.5152288168283161
pilot-002,response_words,contrast,T09_vs_D,2,-62.5,-85.0,-40.0,0.5,-1.9641855032959652
pilot-002,response_words,contrast,T10_vs_A,2,12.0,-6.0,30.0,1.0,0.4714045207910317
pilot-002,response_words,contrast,T10_vs_B,2,-15.5,-19.0,-12.0,0.5,-3.1314728881118534
pilot-002,response_words,contrast,T10_vs_D,2,-115.5,-124.0,-107.0,0.5,-9.60833332082897
pilot-002,response_words,contrast,T11_vs_A,2,12.0,-4.0,28.0,1.0,0.5303300858899106
pilot-002,response_words,contrast,T11_vs_B,2,-15.5,-17.0,-14.0,0.5,-7.306770072260992
pilot-002,response_words,contrast,T11_vs_D,2,-115.5,-122.0,-109.0,0.5,-12.564743573391729
pilot-002,response_words,contrast,T12_vs_A,2,41.0,5.0,77.0,0.5,0.8053160563513458
pilot-002,response_words,contrast,T12_vs_B,2,13.5,-8.0,35.0,1.0,0.44399728121015775
pilot-002,response_words,contrast,T12_vs_D,2,-86.5,-113.0,-60.0,0.5,-2.3081032668919383
pilot-002,response_words,contrast,T13_vs_A,2,39.5,18.0,61.0,0.5,1.2991031561334245
pilot-002,response_words,contrast,T13_vs_B,2,12.0,5.0,19.0,0.5,1.212183053462653
pilot-002,response_words,contrast,T13_vs_D,2,-88.0,-100.0,-76.0,0.5,-5.185449728701349
pilot-002,response_words,contrast,T14_vs_A,2,128.5,116.0,141.0,0.5,7.269057710597708
pilot-002,response_words,contrast,T14_vs_B,2,101.0,74.0,128.0,0.5,2.6451031444385666
pilot-002,response_words,contrast,T14_vs_D,2,1.0,-21.0,23.0,1.0,0.03214121732666125
pilot-002,response_words,contrast,T15_vs_A,2,86.5,12.0,161.0,0.5,0.821003175471629
pilot-002,response_words,contrast,T15_vs_B,2,59.0,-1.0,119.0,1.0,0.6953216681667717
pilot-002,response_words,contrast,T15_vs_D,2,-41.0,-106.0,24.0,1.0,-0.44602120044074534
pilot-002,response_words,contrast,T16_vs_A,2,37.0,27.0,47.0,0.5,2.6162950903902256
pilot-002,response_words,contrast,T16_vs_B,2,9.5,5.0,14.0,0.5,1.4927809825049336
pilot-002,response_words,contrast,T16_vs_D,2,-90.5,-91.0,-90.0,0.5,-127.9863273947651
pilot-002,response_words,contrast,T17_vs_A,2,25.0,-5.0,55.0,1.0,0.5892556509887896
pilot-002,response_words,contrast,T17_vs_B,2,-2.5,-18.0,13.0,1.0,-0.11404948083653993
pilot-002,response_words,contrast,T17_vs_D,2,-102.5,-123.0,-82.0,0.5,-3.5355339059327378
pilot-002,response_words,contrast,T18_vs_A,2,23.5,6.0,41.0,0.5,0.9495433918790781
pilot-002,response_words,contrast,T18_vs_B,2,-4.0,-7.0,-1.0,0.5,-0.9428090415820635
pilot-002,response_words,contrast,T18_vs_D,2,-104.0,-112.0,-96.0,0.5,-9.192388155425117
pilot-002,response_words,contrast,T19_vs_A,2,82.5,36.0,129.0,0.5,1.254544289201939
pilot-002,response_words,contrast,T19_vs_B,2,55.0,23.0,87.0,0.5,1.2153397801643784
pilot-002,response_words,contrast,T19_vs_D,2,-45.0,-82.0,-8.0,0.5,-0.8599947338755307
pilot-002,response_words,contrast,T20_vs_A,2,69.0,48.0,90.0,0.5,2.3233508524700848
pilot-002,response_words,contrast,T20_vs_B,2,41.5,35.0,48.0,0.5,4.5146048337294955
pilot-002,response_words,contrast,T20_vs_D,2,-58.5,-70.0,-47.0,0.5,-3.5970214521228723
pilot-002,response_words,contrast,T21_vs_A,2,34.0,25.0,43.0,0.5,2.671292284482513
pilot-002,response_words,contrast,T21_vs_B,2,6.5,1.0,12.0,0.5,0.8356716504931926
pilot-002,response_words,contrast,T21_vs_D,2,-93.5,-94.0,-93.0,0.5,-132.22896808188437
pilot-002,response_words,contrast,T22_vs_A,2,14.5,-4.0,33.0,1.0,0.5542188284975642
pilot-002,response_words,contrast,T22_vs_B,2,-13.0,-17.0,-9.0,0.5,-2.2980970388562794
pilot-002,response_words,contrast,T22_vs_D,2,-113.0,-122.0,-104.0,0.5,-8.878118474897764
pilot-002,response_words,contrast,T23_vs_A,2,46.5,-1.0,94.0,1.0,0.6922203226352518
pilot-002,response_words,contrast,T23_vs_B,2,19.0,-14.0,52.0,1.0,0.40712208613770917
pilot-002,response_words,contrast,T23_vs_D,2,-81.0,-119.0,-43.0,0.5,-1.5072539283186934
pilot-002,response_words,contrast,T24_vs_A,2,14.0,-6.0,34.0,1.0,0.49497474683058323
pilot-002,response_words,contrast,T24_vs_B,2,-13.5,-19.0,-8.0,0.5,-1.7356257356397076
pilot-002,response_words,contrast,T24_vs_D,2,-113.5,-124.0,-103.0,0.5,-7.6434875871117285
pilot-002,response_words,contrast,T25_vs_A,2,16.5,-2.0,35.0,1.0,0.6306628048420558
pilot-002,response_words,contrast,T25_vs_B,2,-11.0,-15.0,-7.0,0.5,-1.9445436482630056
pilot-002,response_words,contrast,T25_vs_D,2,-111.0,-120.0,-102.0,0.5,-8.720983634634086
pilot-002,response_words,contrast,T26_vs_A,2,19.5,-1.0,40.0,1.0,0.6726137674701306
pilot-002,response_words,contrast,T26_vs_B,2,-8.0,-14.0,-2.0,0.5,-0.9428090415820635
pilot-002,response_words,contrast,T26_vs_D,2,-108.0,-119.0,-97.0,0.5,-6.94250294255883
pilot-002,response_words,contrast,B_vs_A,2,27.5,13.0,42.0,0.5,1.3410645850089695
pilot-002,response_words,contrast,D_vs_A,2,127.5,118.0,137.0,0.5,9.490117326451033
pilot-002,response_words,contrast,E01_vs_D,2,-54.0,-103.0,-5.0,0.5,-0.7792605343688482
pilot-002,response_words,contrast,E01_vs_T01,2,71.0,13.0,129.0,0.5,0.8655962321421531
pilot-002,response_words,contrast,E01_vs_A,2,73.5,15.0,132.0,0.5,0.8884162122600212
pilot-002,response_words,contrast,E02_vs_D,2,90.5,80.0,101.0,0.5,6.094587018798339
pilot-002,response_words,contrast,E02_vs_T07,2,174.5,169.0,180.0,0.5,22.434569694009554
pilot-002,response_words,contrast,E02_vs_A,2,218.0,198.0,238.0,0.5,7.707463914933368
pilot-002,response_words,contrast,E03_vs_D,2,-55.5,-76.0,-35.0,0.5,-1.9143622612611408
pilot-002,response_words,contrast,E03_vs_T10,2,60.0,48.0,72.0,0.5,3.5355339059327378
pilot-002,response_words,contrast,E03_vs_A,2,72.0,42.0,102.0,0.5,1.697056274847714
pilot-002,response_words,contrast,E04_vs_D,2,-31.5,-72.0,9.0,1.0,-0.5499719409228703
pilot-002,response_words,contrast,E04_vs_T13,2,56.5,28.0,85.0,0.5,1.4018081802470153
pilot-002,response_words,contrast,E04_vs_A,2,96.0,46.0,146.0,0.5,1.357645019878171
pilot-002,response_words,contrast,E05_vs_D,2,-10.5,-37.0,16.0,1.0,-0.2801743849984434
pilot-002,response_words,contrast,E05_vs_T16,2,80.0,54.0,106.0,0.5,2.175713172881685
pilot-002,response_words,contrast,E05_vs_A,2,117.0,81.0,153.0,0.5,2.2980970388562794
pilot-002,response_words,contrast,E06_vs_D,2,26.0,-5.0,57.0,1.0,0.5930573003500076
pilot-002,response_words,contrast,E06_vs_T19,2,71.0,65.0,77.0,0.5,8.367430244040813
pilot-002,response_words,contrast,E06_vs_A,2,153.5,113.0,194.0,0.5,2.680021997830495
pilot-002,response_words,contrast,E07_vs_D,2,-47.5,-71.0,-24.0,0.5,-1.4292583875047238
pilot-002,response_words,contrast,E07_vs_T22,2,65.5,51.0,80.0,0.5,3.194172011566818
pilot-002,response_words,contrast,E07_vs_A,2,80.0,47.0,113.0,0.5,1.7141982574219334
pilot-002,response_words,contrast,E08_vs_D,2,-5.5,-27.0,16.0,1.0,-0.18088778123376797
pilot-002,response_words,contrast,E08_vs_T25,2,105.5,75.0,136.0,0.5,2.4458939480387136
pilot-002,response_words,contrast,E08_vs_A,2,122.0,110.0,134.0,0.5,7.188918942063234
pilot-002,coverage,condition_mean,A,2,0.875,0.75,1.0,,
pilot-002,coverage,condition_mean,B,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,D,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,T01,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,T02,2,0.8,0.6,1.0,,
pilot-002,coverage,condition_mean,T03,2,0.8,0.6,1.0,,
pilot-002,coverage,condition_mean,T04,2,0.9,0.8,1.0,,
pilot-002,coverage,condition_mean,T05,2,0.9,0.8,1.0,,
pilot-002,coverage,condition_mean,T06,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,T07,2,0.9,0.8,1.0,,
pilot-002,coverage,condition_mean,T08,2,0.8,0.6,1.0,,
pilot-002,coverage,condition_mean,T09,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,T10,2,0.8,0.6,1.0,,
pilot-002,coverage,condition_mean,T11,2,0.55,0.5,0.6,,
pilot-002,coverage,condition_mean,T12,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,T13,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,T14,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,T15,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,T16,2,0.9,0.8,1.0,,
pilot-002,coverage,condition_mean,T17,2,0.9,0.8,1.0,,
pilot-002,coverage,condition_mean,T18,2,0.9,0.8,1.0,,
pilot-002,coverage,condition_mean,T19,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,T20,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,T21,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,T22,2,0.8,0.6,1.0,,
pilot-002,coverage,condition_mean,T23,2,0.9,0.8,1.0,,
pilot-002,coverage,condition_mean,T24,2,0.8,0.6,1.0,,
pilot-002,coverage,condition_mean,T25,2,0.575,0.4,0.75,,
pilot-002,coverage,condition_mean,T26,2,0.9,0.8,1.0,,
pilot-002,coverage,condition_mean,E01,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,E02,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,E03,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,E04,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,E05,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,E06,2,1.0,1.0,1.0,,
pilot-002,coverage,condition_mean,E07,2,0.9,0.8,1.0,,
pilot-002,coverage,condition_mean,E08,2,0.9,0.8,1.0,,
pilot-002,coverage,contrast,T01_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,T01_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T01_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T02_vs_A,2,-0.07500000000000001,-0.4,0.25,1.0,-0.16317848796612636
pilot-002,coverage,contrast,T02_vs_B,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T02_vs_D,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T03_vs_A,2,-0.07500000000000001,-0.4,0.25,1.0,-0.16317848796612636
pilot-002,coverage,contrast,T03_vs_B,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T03_vs_D,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T04_vs_A,2,0.025000000000000022,-0.19999999999999996,0.25,1.0,0.07856742013183869
pilot-002,coverage,contrast,T04_vs_B,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T04_vs_D,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T05_vs_A,2,0.025000000000000022,-0.19999999999999996,0.25,1.0,0.07856742013183869
pilot-002,coverage,contrast,T05_vs_B,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T05_vs_D,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T06_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,T06_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T06_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T07_vs_A,2,0.025000000000000022,-0.19999999999999996,0.25,1.0,0.07856742013183869
pilot-002,coverage,contrast,T07_vs_B,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T07_vs_D,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T08_vs_A,2,-0.07500000000000001,-0.4,0.25,1.0,-0.16317848796612636
pilot-002,coverage,contrast,T08_vs_B,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T08_vs_D,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T09_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,T09_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T09_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T10_vs_A,2,-0.07500000000000001,-0.4,0.25,1.0,-0.16317848796612636
pilot-002,coverage,contrast,T10_vs_B,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T10_vs_D,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T11_vs_A,2,-0.325,-0.4,-0.25,0.5,-3.0641293851417055
pilot-002,coverage,contrast,T11_vs_B,2,-0.45,-0.5,-0.4,0.5,-6.363961030678929
pilot-002,coverage,contrast,T11_vs_D,2,-0.45,-0.5,-0.4,0.5,-6.363961030678929
pilot-002,coverage,contrast,T12_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,T12_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T12_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T13_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,T13_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T13_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T14_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,T14_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T14_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T15_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,T15_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T15_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T16_vs_A,2,0.025000000000000022,-0.19999999999999996,0.25,1.0,0.07856742013183869
pilot-002,coverage,contrast,T16_vs_B,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T16_vs_D,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T17_vs_A,2,0.025000000000000022,-0.19999999999999996,0.25,1.0,0.07856742013183869
pilot-002,coverage,contrast,T17_vs_B,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T17_vs_D,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T18_vs_A,2,0.025000000000000022,-0.19999999999999996,0.25,1.0,0.07856742013183869
pilot-002,coverage,contrast,T18_vs_B,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T18_vs_D,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T19_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,T19_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T19_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T20_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,T20_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T20_vs_D,2,0.0,0.0,0.0,1.0,
